x_lambert,y_lambert,nfi_plot,loc_id,meas_date,meas_num,plot_completion,incomp_reason,province,ecozone,prov_eco_type,prov_eco_ref,utm_zone,slope,aspect,elevation,land_base,land_cover,land_pos,plotvol_falllive,veg_type,density_cl,stand_stru,succ_stage,wetland_class,user_info,ec_region,ec_district,plotvol_standlive,plotvol_standdead,plotvol_smtr_live,plotvol_smtr_dead,grossvol_incr,grossvol_mai,plotvol_stump,plotbio_stump,plotbio_smstump,plotbio_lgtr_live,plotbio_lgtr_dead,plotbio_smtr_live,plotbio_smtr_dead,plotbio_lgshrub_live,plotbio_lgshrub_dead,plotvol_oddwd,plotbio_smshrub,plotbio_herb,plotbio_bryo,plotbio_fwd,plotvol_swd,plotbio_swd,plotvol_cwd,plotbio_cwd,plotvol_roundwd,plotbio_roundwd,plotbio_oddwd,sample_depth_min,sample_depth_org,cc_for_floor_8mm,cc_for_floor_total,cc_min0_15,cc_min15_35,cc_min35_55,cc_organic0_15_8mm,cc_organic0_15_total,cc_organic15_35_8mm,cc_organic15_35_total,cc_organic35_55_8mm,cc_organic35_55_total,avg_org_carb,avg_bulk_density_org,ECOPROVINC,ECOZONE_2,ZONE_NAME
8666548.974,2100902.089,730571,0,2004-AUG-18,0,N,NR,NL,6,Boreal-CentralNewfoundlandForest,1,21,0,999,243,V,T,U,0,TC,DE,SNGL,MS,U,-1,112,467,122.39,1.68,12.11,0.47,NA,2.26,NA,NA,NA,89.95,1.27,10.53,0.35,NA,NA,0,0.07,0.18,1.3,0.34,9.2,2.93,16.01,4.82,16.01,4.82,0,55,NA,32.7,35.9,41.2,23.2,24.6,NA,NA,NA,NA,NA,NA,404.5,0.09,6.4,6,Boreal Shield
8595469.017,2089794.425,744316,0,2004-AUG-25,0,N,NR,NL,6,Boreal-WesternNewfoundlandForest,1,21,3,270,301,V,T,U,0,TC,DE,SNGL,MS,U,-1,109,458,195.67,6.15,20.85,5.86,NA,2.92,1,0.26,NA,132.77,3.2,17.59,3.77,NA,NA,0,0.28,0.08,3.97,0.85,7.1,1.87,0,0,0,0,0,50,NA,47.3,53.9,27.6,58.2,26.3,NA,NA,NA,NA,NA,NA,533.36,0.08,6.4,6,Boreal Shield
8595469.017,2089794.425,744316,0,2011-OCT-04,1,F,NA,NL,6,NA,-1,21,3,270,301,V,T,U,1.96,TC,DE,SNGL,MS,U,-1,NA,NA,216.9,14.68,25.48,4.56,NA,3.07,1.2,0.17,0,144.98,8.56,19.64,2.82,0,0,0,0.84,0.04,1.44,1.66,7.16,2.44,0,0,0,0,0,15,NA,119.5,144.9,24.4,NA,NA,NA,NA,NA,NA,NA,NA,509.1,0.25,6.4,6,Boreal Shield
8568984.283,2080082.19,751191,0,2004-JUN-29,0,N,NR,NL,6,Boreal-WesternNewfoundlandForest,1,21,22,83,206,V,T,U,0,TM,DE,SNGL,ES,U,-1,109,458,0,0,14.14,0.05,NA,NA,16.52,4.33,NA,0,0,19.88,0.06,NA,NA,0,1.84,0.12,0.15,0.79,14.08,2.36,14.51,2.12,14.51,2.12,0,55,NA,78,87.6,0.5,0.1,0.1,NA,NA,NA,NA,NA,NA,409.72,0.12,6.4,6,Boreal Shield
8568983.948,2080080.816,751191,0,2008-SEP-25,1,F,NA,NL,6,NA,-1,21,22,83,206,V,T,U,0,TM,DE,SNGL,ES,U,-1,NA,NA,0,0,28.13,0,NA,NA,16.52,2.99,0,0,0,31.92,0,1.3,0,0,1.47,0.03,0.23,0.92,8.27,2.97,9.38,2.9,9.38,2.9,0,15,NA,52.3,55.1,0.3,NA,NA,NA,NA,NA,NA,NA,NA,445.5,0.13,6.4,6,Boreal Shield
8543772.432,2025787.44,771831,0,2004-JUL-19,0,N,NR,NL,6,Boreal-WesternNewfoundlandForest,1,21,32,90,257,V,T,U,11.07,TM,SP,SNGL,TS,U,-1,109,458,65.94,29.53,0,2.86,NA,0.93,NA,NA,NA,63.85,23.45,0,1.62,NA,NA,1.8,1.18,1.44,0.67,3.07,2.41,0.37,174.71,32.79,172.91,32.55,0.24,47,NA,46,51.4,37.4,34.1,4.6,NA,NA,NA,NA,NA,NA,264.53,0.19,6.4,6,Boreal Shield
8886650.279,2197688.48,668691,0,2003-JUL-20,0,N,NR,NL,6,Boreal-MaritimeBarrens,1,22,15,209,51,V,T,U,0,TC,DE,MULT,ES,U,-1,114,471,26.63,1.51,62.96,0.58,NA,0.29,NA,NA,NA,22.55,0.75,65.18,0.43,NA,NA,0,0.69,0.04,0.53,0.48,3.21,1.09,0,0,0,0,0,30.7,NA,18.6,24.4,77.8,57.9,NA,NA,NA,NA,NA,NA,NA,509.01,0.02,6.4,6,Boreal Shield
8886650.279,2197688.48,668691,0,2011-JUL-20,1,F,NA,NL,6,NA,-1,22,15,209,51,V,T,U,0,TC,DE,MULT,ES,U,-1,NA,NA,37.19,2.84,81.95,0.41,NA,0.39,NA,NA,0,30.25,1.36,73.62,0.38,0,0,0,2.25,0.01,3.42,2.26,1.73,0.59,0,0,0,0,0,15,NA,83.4,94.4,62.1,NA,NA,NA,NA,NA,NA,NA,NA,506.45,0.08,6.4,6,Boreal Shield
8879959.339,2134850.949,689336,0,2003-JUL-18,0,N,NR,NL,6,Boreal-MaritimeBarrens,1,22,8,357,87,V,T,U,0,TC,SP,MULT,ES,U,-1,112,468,2.41,0,24.02,0.03,NA,0.03,NA,NA,NA,3.23,0,49.87,0.04,NA,NA,0,4.33,0.04,0.39,0.06,0.74,0.25,3.6,1.23,3.6,1.23,0,35,NA,30.5,31.8,29.8,44.2,NA,NA,NA,NA,NA,NA,NA,494.8,0.02,6.4,6,Boreal Shield
8879959.339,2134850.949,689336,0,2011-JUL-22,1,F,NA,NL,6,NA,-1,22,8,357,87,V,T,U,0,TC,SP,MULT,ES,U,-1,NA,NA,2.71,0,30.81,1.87,NA,0.03,NA,NA,0,2.23,0,52.51,1.74,0,0,0,2.14,0.17,0.73,1.73,0.74,0.25,0,0,0,0,0,15,NA,57,62,41.4,NA,NA,NA,NA,NA,NA,NA,NA,482.83,0.05,6.4,6,Boreal Shield
5895463.455,1571198.598,1321686,0,2003-JUN-03,0,N,NR,MB,6,V9,-1,14,0,999,284,V,T,U,0,TB,SP,MULT,ES,U,NA,91,375,5.04,0,0.15,0.02,NA,0.34,NA,NA,NA,3.96,0,0.37,0.04,NA,NA,0,0.38,0.33,0.08,0.73,15.24,4.96,15.18,4.74,15.18,4.74,0,50,NA,8.8,NA,10.5,5,3.2,NA,NA,NA,NA,NA,NA,318.75,0.15,6.5,6,Boreal Shield
5895456.736,1571201.312,1321686,0,2009-JUN-01,1,F,NA,MB,6,NA,-1,14,0,999,293,V,T,U,0,TB,OP,MULT,ES,N,Site has been site preped with Bracke but no sign of seedlings. No seedlings survived from 1994. Never re-planted.,NA,NA,8.29,0,4.76,0,NA,NA,NA,NA,0,5.95,0,5.2,0,4.9,0.1,0,0.01,0,0,0,6.79,2.33,12.78,3.07,12.78,3.07,0,NA,NA,19,23.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.2,0.27,6.5,6,Boreal Shield
5884810.105,1509158.704,1342331,0,2003-JUN-07,0,N,NR,MB,6,V24,-1,14,0,999,322,V,T,U,0,TC,OP,SNGL,LS,U,NA,91,380,212.3,3.4,0.36,0.02,NA,3.85,0.8,0.19,NA,115.1,1.81,0.41,0.03,NA,NA,0,0.28,0.28,0.6,1.1,9.51,2.63,2.5,0.34,2.5,0.34,0,55,NA,5.1,NA,10,4.4,5.1,NA,NA,NA,NA,NA,NA,308.75,0.17,6.5,6,Boreal Shield
5884809.533,1509162.777,1342331,0,2009-JUN-04,1,F,NA,MB,6,NA,-1,14,0,999,322,V,T,U,0,TC,OP,SNGL,LS,N,old charred wood in plot.,NA,NA,159.7,29.01,0.03,0,NA,3.09,0.92,0.27,0,85.6,14.72,0.09,0,1.6,0.22,0,0,0,0,0.01,11.97,4.53,8.8,3.37,8.8,3.37,0,NA,NA,10.6,10.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.68,0.33,6.5,6,Boreal Shield
5892964.492,1482186.01,1349216,0,2003-JUN-05,0,N,NR,MB,6,V5,-1,14,0,999,366,V,T,U,0,TB,SP,MULT,ES,U,NA,91,380,0,0,2.72,0.03,NA,0,NA,NA,NA,0,0,4.28,0.05,NA,NA,0,0.5,0.35,0.73,0.4,3.64,0.55,3.94,0.78,3.94,0.78,0,55,NA,25.2,NA,19.7,16.4,87.9,NA,NA,NA,NA,NA,NA,118.95,0.32,6.5,6,Boreal Shield
5892966.008,1482190.87,1349216,0,2009-JUN-05,1,F,NA,MB,6,NA,-1,14,0,999,366,V,T,U,0,TB,DE,SNGL,MS,N,Stand is fire originated in 1988.,NA,NA,8.74,0.37,23.56,5.91,NA,0.34,NA,NA,0,6.3,0.32,24.32,5.45,0.72,0.2,0,0.01,0,0,0,0.25,0.08,2.91,1.19,2.91,1.19,0,NA,NA,11.1,11.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.4,0.49,6.5,6,Boreal Shield
5883553.048,1464615.256,1356096,0,2003-JUL-07,0,N,NR,MB,6,V9,-1,14,0,999,320,V,T,U,0,TB,DE,SNGL,TS,U,NA,91,380,108.32,4.47,2.02,0.01,NA,2.56,2.22,0.69,NA,65.2,2.83,2.21,0.02,NA,NA,0,1.13,0.05,0.03,0.55,10.74,1.55,12.01,2.55,12.01,2.55,0,55,NA,31.9,NA,6.1,5.3,81.7,NA,NA,NA,NA,NA,NA,397,0.15,6.5,6,Boreal Shield
5883549.962,1464614.578,1356096,0,2014-JUL-08,1,F,NA,MB,6,NA,-1,14,0,999,347,V,T,U,0,TB,OP,SNGL,MS,N,NA,NA,NA,174.1,10.3,0.44,0,NA,3.41,NA,NA,0,98.43,6.09,0.62,0,9.57,0.94,0,0.97,0.36,0,1.29,19.81,5.7,25.49,6.72,25.49,6.72,0,15,NA,15.5,17,19,NA,NA,NA,NA,NA,NA,NA,NA,299.55,0.1,6.5,6,Boreal Shield
6205761.145,1518990.28,1287361,0,2004-JUL-21,0,F,NA,ON,6,ES34,1,15,0,999,-1,V,T,W,0,TC,SP,SNGL,TS,N,NA,NA,NA,21.25,9.93,46.15,16.3,NA,0.22,2.02,0.5,NA,14.48,6.06,51.49,11.51,0,0,0,1.26,0.24,1.18,0,4.38,1.09,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.5,6,Boreal Shield
6205761.145,1518990.28,1287361,0,2008-AUG-12,1,F,NA,ON,6,ES35,1,15,0,999,-1,V,T,W,0,TC,SP,SNGL,TS,S,NA,NA,NA,10.64,9.73,20.04,0,NA,0.14,1.26,0.17,0,7.06,6.52,20,0,0,0,0,2.83,0.38,4.01,0,1.97,0.49,1.45,0.36,1.45,0.36,0,NA,35,NA,NA,NA,NA,NA,21.6,21.8,18.7,19,NA,NA,471.67,0.03,6.5,6,Boreal Shield
6205761.145,1518990.28,1287361,0,2018-JUL-07,2,F,NA,ON,6,B137TlwDn,10,15,0,999,-1,V,T,W,0,TC,SP,SNGL,TS,S,NA,NA,NA,7.87,7.33,27.19,0,NA,0.12,0.48,0.12,0,5.68,4.52,26.51,0,0,0,0,1.85,0.68,9.42,0.41,1.48,0.53,4.13,1.22,4.13,1.22,0,NA,35,NA,NA,NA,NA,NA,20.3,24.2,63.8,79,NA,NA,484.57,0.09,6.5,6,Boreal Shield
6222421.489,1465382.005,1301131,0,2004-JUL-22,0,F,NA,ON,6,ES20D,1,15,8,0,300,V,T,U,0,TM,OP,SNGL,LS,N,NA,NA,NA,84,9.35,0.07,6.97,NA,1.61,1.02,0.25,NA,50.93,5.19,0.13,4.38,0,0,0,0.96,0.21,0.94,0.73,21.67,5.4,39.3,6.75,39.3,6.75,0,55,NA,35.6,54.6,19.5,39.9,11.9,NA,NA,NA,NA,NA,NA,449.15,0.08,6.5,6,Boreal Shield
6222421.489,1465382.005,1301131,0,2008-AUG-16,1,F,NA,ON,6,ES20D,1,15,8,0,300,V,T,U,0,TC,OP,SNGL,LS,N,NA,NA,NA,55.25,8.3,0.03,0,NA,0.95,0.16,0.02,0.14,34.14,4.9,0.06,0,0,0,0,1.86,0.2,4.32,1.41,14.38,2.98,61.11,20.78,61.11,20.78,0,55,NA,74.1,77.8,25.7,22.2,53.9,NA,NA,NA,NA,NA,NA,364.16,0.08,6.5,6,Boreal Shield
6222421.489,1465382.005,1301131,0,2018-AUG-14,2,F,NA,ON,6,B65TtDmnOTt,10,15,8,0,300,V,T,U,0,TC,OP,SNGL,LS,N,NA,NA,NA,65.19,0.94,1.49,0,NA,0.82,1.2,0.25,0,40.53,0.52,1.65,0,0,0,0,1.47,0.12,7.54,0.41,4.63,1.65,32.75,8.55,32.75,8.55,0,15,NA,81.4,97.9,39,NA,NA,NA,NA,NA,NA,NA,NA,482.15,0.11,6.5,6,Boreal Shield
5922387.025,1579348.691,1314811,0,2003-JUN-05,0,N,NR,MB,6,V8,-1,15,20,280,298,V,T,U,0,TB,OP,SNGL,MS,U,NA,91,376,32.75,24.98,7.47,0,NA,1.92,NA,NA,NA,21.05,14.4,9.12,0,NA,NA,0,0.78,0.13,0.75,1.45,6.17,2.06,24.92,5.59,24.92,5.59,0,55,NA,23.3,NA,21.6,13.4,14.6,NA,NA,NA,NA,NA,NA,307.67,0.19,6.5,6,Boreal Shield
5922388.942,1579345.658,1314811,0,2009-JUN-03,1,F,NA,MB,6,NA,-1,15,20,280,287,V,T,U,0,TB,DE,SNGL,MS,N,NA,NA,NA,55.78,0,3.89,0.94,NA,1.55,0.82,0.11,0,33.55,0,3.83,0.95,3.87,0.31,11.65,0.01,0,0.01,0,5.62,2.09,20.55,3.16,8.9,1.18,1.98,NA,NA,13.9,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,204.43,0.18,6.5,6,Boreal Shield
5992596.202,1541904.087,1314831,0,2004-JUL-24,0,F,NA,ON,6,ES16,1,15,7,221,-1,V,T,U,0,TM,DE,MULT,MS,N,NA,NA,NA,81.5,0,19.49,0,NA,1.43,6.32,1.81,NA,50.09,0,16.05,0,1.01,0,0,1.43,0.06,0.31,1.42,5.92,2.2,52.55,8.89,52.55,8.89,0,55,NA,25.1,28.4,8.9,13.2,7.8,NA,NA,NA,NA,NA,NA,244.71,0.14,6.5,6,Boreal Shield
5992596.202,1541904.087,1314831,0,2008-JUL-15,1,F,NA,ON,6,ES16,1,15,7,221,-1,V,T,U,0,TM,DE,SNGL,MS,N,NA,NA,NA,98.17,0,24.38,0,NA,2.28,NA,NA,0,58.2,0,18.06,0,0.9,0,0,0.42,0.1,0.76,1,3.45,0.69,12.95,2.03,12.95,2.03,0,15,NA,25.3,35.4,13.2,NA,NA,NA,NA,NA,NA,NA,NA,270.34,0.14,6.5,6,Boreal Shield
5992596.202,1541904.087,1314831,0,2018-JUL-18,2,F,NA,ON,6,B40TtDdncTt,10,15,7,221,-1,V,T,U,0,TC,DE,SNGL,MS,N,NA,NA,NA,168.19,5.29,21.41,6.49,NA,3.15,NA,NA,0,98.66,3.07,14.61,4.06,0.89,0,0,0.21,0.21,1.53,0.89,13.32,4.74,20.18,2.79,20.18,2.79,0,15,NA,92.1,99.7,13.1,NA,NA,NA,NA,NA,NA,NA,NA,501.26,0.18,6.5,6,Boreal Shield
6045309.962,1513805.197,1314846,0,2004-AUG-17,0,F,NA,ON,6,ES12,1,15,-1,-1,-1,V,T,U,0,TC,SP,SNGL,MS,N,NA,NA,NA,0.44,0,1.39,0,NA,0.01,NA,NA,NA,0.34,0,1.45,0,0,0,0,0.9,0.06,0.77,0.33,26,5.88,18.76,3.88,18.76,3.88,0,15,NA,10.6,13.1,33.4,NA,NA,NA,NA,NA,NA,NA,NA,361.95,0.03,6.5,6,Boreal Shield
6045309.962,1513805.197,1314846,0,2017-JUL-19,1,F,NA,ON,6,B12Tl,10,15,-1,-1,-1,V,T,U,0,TC,SP,SNGL,MS,N,NA,NA,NA,2.63,0,12.27,0.09,NA,0.07,0.2,0.04,0,1.83,0,10.44,0.07,0.05,0.09,0,2.47,0.03,5.97,0.5,12.66,3.09,1.49,0.36,1.49,0.36,0,15,35,3.9,5.6,17.5,NA,NA,2.8,7.4,13.6,15.6,NA,NA,363.88,0.07,6.5,6,Boreal Shield
6062897.666,1504457.86,1314851,0,2004-AUG-06,0,F,NA,ON,6,ES12,1,15,48,130,430,V,T,U,0,TC,SP,SNGL,LS,N,NA,NA,NA,18.94,10.74,0,0,NA,0.2,NA,NA,NA,12.72,5.88,0,0,0,0,0,0.61,0.06,0.48,1.07,7.65,1.9,54.34,8.04,54.34,8.04,0,35,NA,28.8,36.3,17.2,20.9,NA,NA,NA,NA,NA,NA,NA,398.8,0.11,6.5,6,Boreal Shield
6062897.666,1504457.86,1314851,0,2008-JUL-17,1,F,NA,ON,6,ES12,1,15,48,130,430,V,T,U,0,TC,SP,SNGL,LS,N,NA,NA,NA,17.85,13.88,0.01,0,NA,0.65,NA,NA,0,11.28,8.12,0.02,0,0,0,0,1.78,0.13,6.36,0.24,12.24,2.64,41.78,13.73,41.78,13.73,0,NA,NA,15.2,16.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,396.18,0.15,6.5,6,Boreal Shield
6062897.666,1504457.86,1314851,0,2018-JUL-20,2,F,NA,ON,6,B34TtdSnOTt,10,15,48,130,430,V,T,U,0,TC,SP,SNGL,LS,N,NA,NA,NA,21.64,0.7,2.67,0,NA,0.42,NA,NA,0,14.77,0.4,2.39,0,0,0,0,5.41,0.07,8.42,1.03,21.77,9.43,58.17,17.78,58.17,17.78,0,15,NA,44.5,49.5,11.3,NA,NA,NA,NA,NA,NA,NA,NA,488.53,0.17,6.5,6,Boreal Shield
5983325.801,1524323.82,1321711,0,2004-AUG-04,0,F,NA,ON,6,ES20D,1,15,14,162,-1,V,T,U,0,TC,DE,SNGL,MS,N,NA,NA,NA,120.85,0,24.77,0,NA,4.17,3.32,0.94,NA,75.01,0,16.97,0,0.16,0,0,0.33,0,0.09,0.52,5.86,1.71,4.63,0.95,4.63,0.95,0,55,NA,13,13.7,16.3,18.8,6.9,NA,NA,NA,NA,NA,NA,324.25,0.1,6.5,6,Boreal Shield
5983325.801,1524323.82,1321711,0,2016-JUL-26,1,F,NA,ON,6,B49Tt,10,15,14,162,-1,V,T,U,0,TC,DE,SNGL,MS,N,NA,NA,NA,184.28,4.88,12.25,13.07,NA,4.61,NA,NA,0,109.36,2.99,8.13,8.3,0.16,0,0,0.57,0.03,0.81,1.1,4.19,1.43,0,0,0,0,0,15,NA,9.2,12.1,26.5,NA,NA,NA,NA,NA,NA,NA,NA,467.64,0.05,6.5,6,Boreal Shield
6123991.953,1449505.784,1321751,0,2004-AUG-31,0,F,NA,ON,6,ES34,1,15,2,999,-1,V,T,W,0,TC,SP,SNGL,OG,N,NA,NA,NA,1.05,0,1.88,0,NA,0.04,NA,NA,NA,0.88,0,4.28,0,0,0,0,0.93,0.3,0.72,0.03,0,0,0,0,0,0,0,NA,NA,57.3,94.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,442.45,NA,6.5,6,Boreal Shield
6123991.953,1449505.784,1321751,0,2016-AUG-03,1,F,NA,ON,6,B126Tl,10,15,2,999,-1,V,T,W,0,TC,SP,SNGL,OG,B,NA,NA,NA,3.29,0,20.44,0.02,NA,0.1,NA,NA,0,2.37,0,21.81,0.02,0,0,0,3.52,0.27,3.7,0.12,0,0,0,0,0,0,0,NA,55,NA,NA,NA,NA,NA,3.4,10.4,15.9,26,39.5,47.4,474.05,0.04,6.5,6,Boreal Shield
6265183.631,1375019.251,1321791,0,2006-AUG-15,0,F,NA,ON,6,ES22M,1,15,12,272,-1,V,T,U,0,TM,DE,SNGL,TS,N,NA,NA,NA,179.97,372.61,0.15,0.04,NA,9.21,NA,NA,NA,98.12,201.26,0.43,0.03,3.96,0,0,0.26,0.27,0.02,2.15,6.42,1.58,63.91,8.39,63.91,8.39,0,55,NA,14.1,22.9,20.5,14,3.5,NA,NA,NA,NA,NA,NA,386.85,0.06,6.5,6,Boreal Shield
6265183.631,1375019.251,1321791,0,2017-SEP-05,1,F,NA,ON,6,B52TtfMDTt,10,15,12,272,-1,V,T,U,0,TC,OP,SNGL,OG,N,NA,NA,NA,171.58,283.72,0.05,0,NA,5.62,NA,NA,0,91.12,134.41,0.12,0,11.26,0,0,1.05,0.56,2.29,1.91,4.19,0.83,51.26,10.39,51.26,10.39,0,15,NA,32.5,59.2,25.5,NA,NA,NA,NA,NA,NA,NA,NA,334.13,0.17,6.5,6,Boreal Shield
5938720.112,1525483.478,1328581,0,2004-AUG-09,0,N,NR,MB,6,V33,-1,15,0,999,339,V,T,W,0,TC,SP,MULT,LS,U,AneedlerustsimilartoChryled(ForestInsects&DiseasesinthePrairieProvinces,91,376,1.5,0,10.05,0.8,NA,0.02,NA,NA,NA,1.38,0,18.14,0.97,NA,NA,0,2.5,0.28,2.25,NA,0,0,0,0,0,0,0,NA,NA,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,477.55,0.02,6.5,6,Boreal Shield
5938723.149,1525485.4,1328581,0,2009-AUG-04,1,F,NA,MB,6,NA,-1,15,0,999,339,V,T,W,0,TC,SP,MULT,LS,B,NA,NA,NA,2.01,0,11.84,1.16,NA,0.02,NA,NA,0,1.84,0,21.68,1.26,0,0,0,0.02,0,0.02,0,0.99,0.34,0,0,0,0,0,NA,25,NA,NA,NA,NA,NA,6.6,8.3,5.5,5.6,NA,NA,450.98,0.01,6.5,6,Boreal Shield
5956283.452,1516102.375,1328586,0,2003-JUN-22,0,N,NR,MB,6,V33,-1,15,0,999,343,V,T,W,0,TC,SP,SNGL,OG,U,NA,91,377,2.44,0,2.97,0.26,NA,0.03,NA,NA,NA,1.9,0,3.98,0.3,NA,NA,0,1.78,0.23,2.5,0.2,0,0,0,0,0,0,0,NA,15,NA,NA,NA,NA,NA,58.3,NA,NA,NA,NA,NA,486,0.08,6.5,6,Boreal Shield
6061807.819,1459907.945,1328616,0,2004-JUL-21,0,F,NA,ON,6,ES16,1,15,13,321,-1,V,T,U,0,TM,DE,SNGL,LS,N,NA,NA,NA,175.82,0,2.65,0,NA,1.91,6,1.66,NA,113.28,0,3.55,0,0.62,0,0,1.14,0.36,0.06,1.35,26,6.47,33.59,6.52,33.59,6.52,0,55,NA,21.5,23.8,4.2,8.9,3,NA,NA,NA,NA,NA,NA,304.66,0.12,6.5,6,Boreal Shield
6061807.819,1459907.945,1328616,0,2016-JUL-23,1,F,NA,ON,6,B37Tt,10,15,13,321,-1,V,T,U,0,TM,DE,MULT,LS,N,NA,NA,NA,228.75,0,28.2,0.1,NA,2.31,17.88,4.8,0,144.95,0,22.12,0.07,0.65,0.09,0,0.03,0.11,0.04,1.29,21.86,5.06,29.17,6.39,29.17,6.39,0,15,NA,9.8,16.2,10.3,NA,NA,NA,NA,NA,NA,NA,NA,421.57,0.05,6.5,6,Boreal Shield
6097034.803,1441225.337,1328626,0,2004-JUL-25,0,F,NA,ON,6,ES19M,1,15,10,40,-1,V,T,U,0,TM,DE,SNGL,MS,N,NA,NA,NA,159.84,28.66,2.21,0,NA,2.27,1.02,0.29,NA,92.31,25.61,3.7,0,4.26,0,0,0.33,0.25,0.05,0.59,10.49,4.48,9.41,2.23,9.41,2.23,0,35,NA,20.3,22.5,19.2,13.7,NA,NA,NA,NA,NA,NA,NA,327.18,0.08,6.5,6,Boreal Shield
6097034.803,1441225.337,1328626,0,2017-JUL-21,1,F,NA,ON,6,B55Tt,10,15,10,40,-1,V,T,U,0,TB,DE,MULT,TS,N,NA,NA,NA,132.16,69.29,4.1,0,NA,1.81,NA,NA,0,80.44,35.03,3.58,0,4.53,0.27,0,0.27,0.57,0.12,0.54,10.61,3.3,18.73,3.6,18.73,3.6,0,15,NA,28.7,32.3,20.6,NA,NA,NA,NA,NA,NA,NA,NA,303.84,0.12,6.5,6,Boreal Shield
6255889.034,1357338.908,1328671,0,2006-AUG-18,0,F,NA,ON,6,ES23D,1,15,8,240,380,V,T,U,0,TM,OP,SNGL,LS,N,NA,NA,NA,58.49,47.27,4.9,0.04,NA,1.32,3.78,0.46,NA,32.45,25.32,5.73,0.03,5.72,0.06,0,NA,NA,NA,NA,20.25,4.98,103.96,20.46,103.96,20.46,0,55,NA,NA,NA,20.9,13.7,12.1,NA,NA,NA,NA,NA,NA,NA,NA,6.5,6,Boreal Shield
6255889.034,1357338.908,1328671,0,2010-JUN-17,1,F,NA,ON,6,B70TtDMNCTt,10,15,8,240,380,V,T,U,0,TM,OP,SNGL,LS,N,NA,NA,NA,48.35,59.11,8.61,0,NA,1.58,NA,NA,0,27.41,28.5,8.94,0,8.64,0,0,1.17,0.41,0.16,0.44,15.79,4.91,104.82,26.64,104.82,26.64,0,15,NA,47.8,52.7,24.6,NA,NA,NA,NA,NA,NA,NA,NA,303.39,0.11,6.5,6,Boreal Shield
6193561.747,1367594.934,1335536,0,2006-AUG-17,0,F,NA,ON,6,ES23M,1,15,8,341,390,V,T,U,0,TM,DE,SNGL,LS,N,NA,NA,NA,171.42,12.67,2.92,0.05,NA,3.07,2.16,0.32,NA,94.68,7.5,4.78,0.03,0.28,0,0,0.28,0.49,0.06,0.56,24.38,6,57.37,10.85,57.37,10.85,0,55,NA,8.7,16.6,15.4,7.7,3.6,NA,NA,NA,NA,NA,NA,238.16,0.15,6.5,6,Boreal Shield
6193561.747,1367594.934,1335536,0,2010-JUN-14,1,F,NA,ON,6,B130TtMDVNCTt,10,15,8,341,390,V,T,U,0,TM,DE,SNGL,LS,N,Fire origin charcoal in soil,NA,NA,175,28.85,10.79,0,NA,3.19,0.12,0.02,0.25,96.3,15.09,11.03,0,0.59,0,0,0.3,0.59,0,0.85,26.98,6.64,65.07,16.23,65.07,16.23,0,15,NA,16.7,17.5,21,NA,NA,NA,NA,NA,NA,NA,NA,180.34,0.18,6.5,6,Boreal Shield
5955092.311,1471567.02,1342351,0,2004-AUG-09,0,N,NR,MB,6,V33,-1,15,0,999,337,V,T,W,0,TC,OP,SNGL,LS,U,Lotsorbrushandnowheretolandanywherecloser.Watchforsinkholeswhilewalkingin!,91,379,8.77,0,3.65,0.12,NA,0.1,NA,NA,NA,9.97,0,6.15,0.17,NA,NA,0,4.85,0.6,0.73,0.9,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.5,6,Boreal Shield
5955092.311,1471567.02,1342351,0,2009-AUG-05,1,F,NA,MB,6,NA,-1,15,0,999,337,V,T,W,0,TC,OP,SNGL,LS,B,NA,NA,NA,11.98,0,4.29,0,NA,0.13,NA,NA,0,11.99,0,6.32,0,4.23,0.28,0,0.02,0,0.01,0,6.55,2.23,0,0,0,0,0,NA,15,NA,NA,NA,NA,NA,13.2,14.1,NA,NA,NA,NA,394,0.03,6.5,6,Boreal Shield
6043094.037,1424691.473,1342376,0,2004-JUL-24,0,F,NA,ON,6,ES28D,1,15,0,999,-1,V,T,U,0,TB,SP,MULT,ES,N,NA,NA,NA,4.82,3.16,0.02,0,NA,0.19,20.04,5.73,NA,3.43,2.14,0.06,0,0,0,0,0.94,0.4,0.12,3.75,30.06,9.35,123.71,26.54,123.71,26.54,0,NA,NA,22.6,25.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,329.04,0.17,6.5,6,Boreal Shield
