nfi_plot,loc_id,meas_date,meas_num,plot_completion,incomp_reason,province,ecozone,prov_eco_type,prov_eco_ref,utm_n,utm_e,utm_zone,slope,aspect,elevation,land_base,land_cover,land_pos,plotvol_falllive,veg_type,density_cl,stand_stru,succ_stage,wetland_class,user_info,ec_region,ec_district,plotvol_standlive,plotvol_standdead,plotvol_smtr_live,plotvol_smtr_dead,grossvol_incr,grossvol_mai,plotvol_stump,plotbio_stump,plotbio_smstump,plotbio_lgtr_live,plotbio_lgtr_dead,plotbio_smtr_live,plotbio_smtr_dead,plotbio_lgshrub_live,plotbio_lgshrub_dead,plotvol_oddwd,plotbio_smshrub,plotbio_herb,plotbio_bryo,plotbio_fwd,plotvol_swd,plotbio_swd,plotvol_cwd,plotbio_cwd,plotvol_roundwd,plotbio_roundwd,plotbio_oddwd,sample_depth_min,sample_depth_org,cc_for_floor_8mm,cc_for_floor_total,cc_min0_15,cc_min15_35,cc_min35_55,cc_organic0_15_8mm,cc_organic0_15_total,cc_organic15_35_8mm,cc_organic15_35_total,cc_organic35_55_8mm,cc_organic35_55_total,avg_org_carb,avg_bulk_density_org
1211996,0,2004-JUN-10,0,F,NA,ON,6,FOC2,4,4993272,391591,18,15,283,-1,V,T,U,0.00,TC,DE,COMP,MS,N,,,,149.33,1.89,12.16,0.00,,2.56,,,,87.58,0.89,11.41,0.00,0.00,0.00,0.00,0.10,0.18,0.01,0.68,5.68,2.09,2.81,1.04,2.81,1.04,0.00,35.0,,12.1,13.1,26.8,43.7,,,,,,,,290.45,0.15
1211996,0,2010-JUL-12,1,F,NA,ON,6,ES21.1,3,4993272,391591,18,15,283,-1,V,T,U,0.00,TC,DE,SNGL,MS,N,,,,211.49,2.35,8.40,1.98,,2.23,0.72,0.10,0.00,117.91,0.99,6.59,1.56,0.00,0.00,0.00,0.04,0.12,0.18,3.38,6.11,1.66,2.81,0.77,2.81,0.77,0.00,15.0,,6.2,7.1,42.7,,,,,,,,,292.87,0.09
1212006,0,2004-JUL-06,0,F,NA,ON,8,FOD7,4,4967074,421353,18,0,999,156,V,T,U,0.00,TB,DE,COMP,MS,N,,,,18.82,6.32,21.96,0.24,,0.64,,,,11.68,3.97,19.37,0.29,0.98,0.00,0.00,0.41,0.53,0.13,0.80,14.44,5.36,11.57,3.79,11.57,3.79,0.00,55.0,,3.0,5.5,45.7,17.3,19.2,,,,,,,179.40,0.46
1212006,0,2008-JUL-22,1,F,NA,ON,8,FOD7,4,4967074,421353,18,0,999,156,V,T,U,0.00,TB,DE,COMP,MS,N,,,,16.89,8.17,26.06,0.21,,1.39,,,,11.15,4.67,20.49,0.20,1.86,0.00,0.00,,,,,7.29,3.56,36.90,10.89,36.90,10.89,0.00,,,,,,,,,,,,,,,
1212006,0,2018-JUL-31,2,F,NA,ON,8,S130Tt,10,4967074,421353,18,0,999,156,V,T,U,0.00,TB,DE,SNGL,MS,S,,,,72.92,0.00,43.60,8.49,,1.16,0.36,0.09,0.00,46.88,0.00,33.94,6.30,4.35,0.00,0.00,0.39,0.47,0.66,1.75,10.99,4.21,30.06,10.71,30.06,10.71,0.00,15.0,,0.8,0.8,53.9,,,,,,,,,481.78,0.34
1217986,0,2003-JUL-27,0,N,NR,BC,12,EngelmannSpruce--SubalpineFirGrahamMoistVeryCold,-1,6307088,387287,10,60,222,1515,V,T,U,0.00,TC,OP,SNGL,MS,U,CMI4-0445-FO1,183,935,219.83,81.59,10.38,1.87,,2.23,,,,139.28,45.36,10.20,1.23,,,0.00,,0.21,,3.96,2.22,0.78,53.29,12.24,53.29,12.24,0.00,53.0,,22.3,38.4,35.1,76.7,6.2,,,,,,,547.68,0.06
1217986,0,2018-JUL-21,1,F,NA,BC,12,ESSFMV4,29,6307086,387288,10,60,222,1521,V,T,U,0.00,TC,OP,COMP,TS,N,,,,231.45,64.95,17.96,4.19,,1.88,,,0.00,137.76,38.95,12.92,2.34,0.00,0.00,9.63,0.70,0.06,1.26,2.11,0.49,0.17,15.09,3.18,5.46,1.14,2.04,15.0,,19.7,35.6,24.3,,,,,,,,,457.88,0.20
1217991,0,2003-JUN-23,0,N,NR,BC,14,EngelmannSpruce--SubalpineFirGrahamMoistVeryCold,-1,6306220,407286,10,64,154,1395,V,T,U,0.00,TC,OP,SNGL,MS,U,CMI4-0269-FO1,183,935,495.41,201.06,1.26,0.00,,3.12,,,,260.30,92.86,1.05,0.00,,,0.00,,0.30,,4.55,12.28,2.96,75.49,24.05,75.49,24.05,0.00,55.0,,30.2,35.1,22.4,18.9,16.3,,,,,,,499.70,0.07
1217991,0,2018-JUL-18,1,F,NA,BC,12,ESSFMV4,29,6306219,407288,10,64,154,1397,V,T,U,0.00,TC,OP,MULT,TS,N,,,,265.62,406.34,0.00,0.00,,3.57,11.32,2.57,0.00,135.34,191.54,0.00,0.00,0.45,0.00,0.00,1.77,0.28,0.65,1.99,18.20,5.24,160.29,41.11,160.29,41.11,0.00,15.0,,27.3,41.5,21.2,,,,,,,,,395.90,0.08
1217996,0,2002-AUG-18,0,N,NR,BC,14,BorealWhiteandBlackSpruceStikineDryCool,-1,6305356,427282,10,4,-1,1013,V,T,U,0.00,TC,SP,SNGL,MS,U,CMI4-0144-FO1,200,967,97.46,43.50,5.59,0.00,,1.09,4.65,0.70,,60.67,20.88,11.46,0.00,,,34.39,,0.75,,0.49,12.34,4.24,254.73,68.90,220.34,63.74,5.16,48.0,,13.7,56.7,83.2,54.8,8.7,,,,,,,427.31,0.05
1217996,0,2018-JUL-11,1,F,NA,BC,14,SWBMK,54,6305367,427285,10,4,60,934,V,T,U,0.00,TC,OP,COMP,TS,N,,,,170.11,35.18,18.68,0.00,,1.42,2.32,0.45,0.00,97.90,14.84,21.48,0.00,1.42,2.19,4.00,0.80,0.21,1.33,1.15,7.59,2.30,146.40,37.47,142.40,36.87,0.60,15.0,,25.1,38.5,71.0,,,,,,,,,478.33,0.07
1218066,0,2012-MAY-31,0,P,IN,AB,9,(08)PD/(08a)SbLt,-1,6291447,340295,11,0,999,1081,V,T,W,0.00,TC,OP,U,UR,B,ABMI establishes 4 plots per installation - plot attributes are taken from installation centre (centre between all 4 plots) or averaged across all 4 plots / provided UTM coordinates are provided based on hazed locations (accuracy within +/- 5 km),,,7.88,1.80,21.60,2.19,,0.07,,,,10.09,2.85,31.35,2.77,,,0.00,,,,,4.54,1.51,0.79,0.37,0.79,0.37,0.00,,,,,,,,,,,,,,,
1218151,0,2013-MAY-28,0,P,IN,AB,9,(04)MM/(04d)AwMix,-1,6248032,677847,11,1,999,643,V,T,U,0.00,TB,SP,U,UR,N,ABMI establishes 4 plots per installation - plot attributes are taken from installation centre (centre between all 4 plots) or averaged across all 4 plots / provided UTM coordinates are provided based on hazed locations (accuracy within +/- 5 km),,,300.11,15.17,2.71,0.71,,3.89,1.45,0.23,,168.14,9.68,1.96,0.94,,,0.00,,,,,39.15,9.12,34.57,13.59,34.57,13.59,0.00,,,,,,,,,,,,,,,
1218186,0,2012-JUN-01,0,P,IN,AB,9,(06)RG/(06c)Spruce,-1,6218939,444016,12,20,40,690,V,T,U,0.00,TB,DE,U,UR,N,ABMI establishes 4 plots per installation - plot attributes are taken from installation centre (centre between all 4 plots) or averaged across all 4 plots / provided UTM coordinates are provided based on hazed locations (accuracy within +/- 5 km),,,11.91,9.75,5.13,6.55,,1.03,,,,8.90,5.46,4.78,3.57,,,0.00,,,,,32.05,8.20,104.31,34.10,104.31,34.10,0.00,,,,,,,,,,,,,,,
1218376,0,2003-AUG-28,0,N,NR,MB,9,V30,-1,6006915,407684,14,0,999,250,V,T,W,0.00,TC,DE,SNGL,LS,U,Fivepersoncrew.,148,665,73.29,7.29,14.47,8.07,,0.75,3.98,1.26,,48.70,3.92,12.35,5.32,,,0.00,1.45,0.05,3.30,1.28,2.22,0.74,1.98,0.50,1.98,0.50,0.00,,,41.7,,,,,,,,,,,511.00,0.02
1218376,0,2016-AUG-10,1,F,NA,MB,9,BLACK SPRUCE/LABRADOR TEA/FEATHER MOSS,30,6006916,407689,14,0,999,268,V,T,W,0.00,TC,DE,SNGL,LS,B,,,,95.46,7.17,11.80,8.31,,0.83,,,0.00,62.11,3.73,9.88,6.19,0.00,0.00,0.00,2.36,0.07,1.65,0.23,7.23,2.46,5.54,1.92,5.54,1.92,0.00,,15.0,,,,,,22.6,23.8,,,,,519.85,0.03
1218396,0,2004-JUN-09,0,N,NR,MB,9,V18,-1,5976910,481970,14,2,999,239,V,T,U,0.00,TC,OP,SNGL,LS,U,Overcast.Lotsorbearscatatcanoelanding.Activebearbaitatcanoe/quadswitcharea-huntersinlateafternoon.Anumberoftreeswerecutfromplot-lookslikeacamparearatherthatforcommercialuse.Stumps#4-10werecuttrees.,148,666,240.52,19.72,7.72,0.58,,3.10,10.28,3.40,,135.69,10.35,5.97,0.51,,,4.22,,,1.43,,19.01,7.33,46.27,19.21,42.05,18.14,1.07,35.0,,50.6,,34.9,44.4,,,,,,,,436.88,0.07
1218396,0,2017-SEP-08,1,F,NA,MB,9,BLACK SPRUCE MIXEDWOOD/FEATHER MOSS,18,5976915,481971,14,12,194,-1,V,T,U,0.00,TC,OP,SNGL,UR,N,,,,266.32,17.37,0.00,0.00,,2.87,5.66,2.32,0.00,147.31,9.67,0.00,0.00,0.00,0.00,0.00,0.18,0.08,0.91,1.36,15.81,5.92,42.36,12.88,42.36,12.88,0.00,10.0,,43.3,51.3,39.4,,,,,,,,,470.50,0.07
1218516,0,2006-AUG-16,0,F,NA,ON,6,ES13,1,5777959,517371,15,3,270,-1,V,T,U,0.00,TC,SP,SNGL,LS,N,,,,33.72,5.39,8.84,4.10,,0.25,1.36,0.25,,22.97,3.28,7.83,3.02,0.00,0.00,0.00,2.48,0.00,2.23,0.44,13.70,3.41,11.34,3.00,11.34,3.00,0.00,55.0,,38.5,64.4,29.9,11.5,6.6,,,,,,,447.36,0.05
1218516,0,2015-AUG-14,1,F,NA,ON,6,B34TtSdn,10,5777959,517371,15,3,270,-1,V,T,U,2.06,TC,SP,COMP,LS,N,,,,35.31,8.32,6.93,0.00,,0.22,0.68,0.09,0.28,24.89,4.86,6.54,0.00,0.00,0.00,0.00,2.00,0.00,4.25,0.96,7.34,2.61,27.12,7.07,27.12,7.07,0.00,15.0,24.9,30.7,39.0,48.2,,,5.4,19.7,12.2,27.0,,,493.38,0.05
1218546,0,2006-JUL-18,0,F,NA,ON,6,ES34,1,5723620,624428,15,0,999,-1,V,T,W,0.00,TC,DE,SNGL,LS,N,,,,17.25,0.00,131.23,1.16,,0.28,6.30,0.88,,13.45,0.00,124.13,1.28,0.05,1.00,0.00,0.70,0.02,3.46,0.72,4.19,1.18,0.00,0.00,0.00,0.00,0.00,,35.0,,,,,,19.7,37.3,89.5,129.3,,,501.60,0.12
1218546,0,2014-AUG-19,1,F,NA,ON,6,B127TtDwncTt,10,5723620,624428,15,0,999,-1,V,T,W,0.00,TC,DE,SNGL,LS,S,1984 photo shows area recovering from old fire.,,,49.45,0.00,133.63,1.10,,0.74,9.14,1.24,0.00,37.28,0.00,126.88,1.04,0.00,0.39,0.00,0.38,0.03,8.04,0.28,3.70,1.32,0.00,0.00,0.00,0.00,0.00,,35.0,,,,,,34.4,42.9,83.9,114.6,,,465.26,0.10
1218651,0,2004-JUL-06,0,F,NA,ON,6,ES37,1,5509763,566498,16,5,200,308,V,T,U,0.00,TC,OP,SNGL,TS,N,,,,294.53,22.98,2.47,4.50,,2.15,7.24,1.79,,153.05,12.80,2.33,2.09,1.44,0.27,0.00,1.23,0.10,0.22,0.87,11.92,3.77,51.02,11.91,51.02,11.91,0.00,,,68.3,102.9,,,,,,,,,,425.34,
1218651,0,2009-JUL-01,1,F,NA,ON,6,B129TtDwKcTt,10,5509763,566498,16,5,200,308,V,T,W,0.00,TC,DE,MULT,OG,F,,,,280.78,17.85,2.28,0.00,,1.76,0.92,0.24,0.00,145.87,9.22,2.20,0.00,2.47,0.00,0.00,1.13,0.19,1.14,1.62,17.59,2.94,45.06,11.83,45.06,11.83,0.00,,15.0,,,,,,44.0,48.6,,,,,445.45,0.10
1218746,0,2005-JUL-07,0,F,NA,ON,6,ES9p,2,5296405,438906,17,0,999,-1,V,T,U,0.00,TC,OP,COMP,ES,N,,,,74.01,7.31,11.83,0.05,,0.69,,,,43.65,3.25,14.57,0.03,4.13,0.09,0.00,,,,,6.17,1.73,26.35,5.21,26.35,5.21,0.00,,,,,,,,,,,,,,,
1218746,0,2015-JUL-21,1,F,NA,ON,6,B129Tt,10,5296405,438906,17,0,999,-1,V,T,W,0.00,TC,OP,COMP,OG,S,,,,29.13,72.02,7.45,17.77,,0.74,,,0.00,16.88,39.06,6.70,12.09,2.95,0.21,0.00,1.18,0.02,0.40,1.08,6.66,2.10,12.12,4.11,12.12,4.11,0.00,,15.0,,,,,,19.0,22.6,,,,,482.66,0.06
1218776,0,2004-AUG-20,0,F,NA,ON,6,ES15.1,3,5225189,534640,17,10,284,-1,V,T,U,0.00,TC,OP,SNGL,MS,N,,,,312.40,51.67,19.25,0.00,,4.28,,,,176.58,28.76,17.30,0.00,0.00,0.00,0.00,0.66,0.10,0.05,0.39,16.00,5.11,25.50,7.67,25.50,7.67,0.00,35.0,,50.0,59.5,25.9,17.6,,,,,,,,439.41,0.10
1218776,0,2013-JUL-17,1,F,NA,ON,6,G49Tt,10,5225189,534640,17,10,284,-1,V,T,U,0.00,TC,OP,SNGL,LS,N,Fire origin Pj from 1915 (estimate),,,308.96,60.74,30.88,0.07,,3.89,0.44,0.12,0.00,173.98,31.51,25.63,0.05,0.05,0.00,0.00,0.75,0.15,0.23,1.18,18.16,4.43,39.38,8.36,39.38,8.36,0.00,15.0,,36.7,56.4,21.0,,,,,,,,,427.33,0.10
1218801,0,2004-JUN-25,0,F,NA,ON,6,ES18.2,3,5165780,614225,17,13,14,-1,V,T,U,0.00,TM,OP,MULT,MS,N,,,,65.40,6.56,19.10,0.00,,0.58,3.94,0.87,,30.30,4.55,17.62,0.00,0.36,0.00,0.00,1.70,0.44,0.04,1.28,12.60,4.03,95.80,25.93,95.80,25.93,0.00,55.0,,5.1,7.0,48.1,22.5,31.2,,,,,,,243.69,0.06
1218801,0,2007-AUG-03,1,F,NA,ON,6,ES29.1,3,5165780,614225,17,13,14,-1,V,T,U,0.00,TC,OP,COMP,MS,N,,,,74.32,6.36,5.72,0.00,,1.12,4.14,0.64,,36.03,4.47,6.38,0.00,1.44,0.00,0.00,2.22,0.38,0.64,0.78,8.77,2.88,99.05,26.85,99.05,26.85,0.00,15.0,,7.8,13.8,46.8,,,,,,,,,341.60,0.10
1218801,0,2018-JUL-24,2,F,NA,ON,6,G51Tt,10,5165780,614225,17,13,14,-1,V,T,U,0.00,TM,DE,SNGL,MS,N,,,,155.97,5.11,48.51,5.09,,1.39,1.58,0.23,0.00,84.09,2.72,35.32,3.35,1.13,0.39,0.00,0.56,0.25,0.34,1.09,12.47,3.93,49.26,16.65,49.26,16.65,0.00,15.0,,17.0,30.2,43.8,,,,,,,,,517.45,0.10
1218891,0,2004-JUL-24,0,F,NA,ON,8,FOD9,4,4939257,423019,18,0,999,-1,V,T,U,0.00,TB,DE,COMP,TS,N,,,,185.26,11.46,4.53,0.00,,,,,,138.42,9.23,6.36,0.00,0.00,0.00,0.00,0.77,0.08,0.08,1.53,15.73,7.13,10.75,3.49,10.75,3.49,0.00,35.0,,1.9,2.9,53.3,140.2,,,,,,,,384.01,0.02
1218891,0,2008-JUL-24,1,F,NA,ON,8,FOD9,4,4939257,423019,18,0,999,-1,V,T,U,0.00,TB,DE,COMP,TS,N,,,,202.37,13.63,8.46,0.00,,,,,0.01,151.96,11.29,8.15,0.00,0.00,0.00,0.00,0.29,0.19,0.03,1.19,22.16,8.25,4.90,1.35,4.90,1.35,0.00,11.0,,,,57.5,,,,,,,,,466.82,
1218891,0,2018-AUG-01,2,F,NA,ON,8,S125Tt,10,4939257,423019,18,0,999,-1,V,T,U,0.00,TB,DE,SNGL,TS,N,,,,243.76,2.27,6.60,0.91,,,,,0.00,183.16,1.52,5.45,1.06,0.53,0.00,0.00,0.16,0.09,1.29,1.02,8.88,3.22,7.07,2.06,7.07,2.06,0.00,15.0,,0.2,0.3,60.0,,,,,,,,,482.39,0.06
1224876,0,2005-JUN-19,0,N,NR,BC,14,EngelmannSpruce--SubalpineFirWetColdParkland,-1,6285361,426415,10,52,85,1678,V,T,U,0.00,TC,OP,SNGL,MS,U,CMI4-0561-FO1,200,967,60.99,0.00,11.48,0.00,,0.88,,,,59.20,0.00,16.55,0.00,,,1.50,,0.16,,0.76,4.44,1.17,15.63,3.61,14.13,3.29,0.32,53.0,,5.3,5.8,32.0,24.1,4.8,,,,,,,488.93,0.07
1224876,0,2018-JUL-13,1,F,NA,BC,14,ESSFWC3,29,6285367,426417,10,52,85,1673,V,T,U,0.00,TC,OP,MULT,TS,N,,,,115.84,3.71,22.20,0.04,,1.51,0.58,0.17,0.00,88.09,4.04,28.20,0.02,2.31,0.19,0.00,1.23,0.06,0.03,1.08,9.94,2.32,38.13,6.86,38.13,6.86,0.00,15.0,,14.2,15.8,26.8,,,,,,,,,473.68,0.08
1224886,0,2002-JUL-06,0,N,NR,BC,14,EngelmannSpruce--SubalpineFirGrahamMoistVeryCold,-1,6283641,466413,10,15,203,1485,V,T,U,0.00,TC,OP,SNGL,MS,U,CMI4-0161-FO1,200,967,227.03,18.66,15.66,0.00,,1.47,,,,138.23,10.20,12.24,0.00,,,11.20,,0.33,,5.40,4.63,1.60,19.40,4.73,8.20,3.05,1.68,50.0,,21.7,63.2,24.5,21.9,7.2,,,,,,,331.93,0.08
1224896,0,2002-AUG-08,0,N,NR,BC,14,BorealWhiteandBlackSpruceGrahamWetCool,-1,6281930,506408,10,45,18,1025,V,T,U,0.00,TM,DE,SNGL,MS,U,CMI4-0141-FO1,200,968,423.84,36.30,16.54,13.01,,5.11,,,,242.51,20.03,10.88,7.89,,,0.00,,0.00,,1.98,18.83,5.95,10.15,3.38,10.15,3.38,0.00,47.0,,31.1,39.9,6.5,13.2,12.3,,,,,,,431.40,0.06
1224916,0,2003-JUN-24,0,N,NR,BC,9,BorealWhiteandBlackSprucePeaceMoistWarm,-1,6278538,586402,10,4,-1,894,V,T,U,0.00,TM,DE,SNGL,MS,U,CMI4-0415-FO1,137,585,500.77,11.64,0.00,2.04,,5.12,,,,288.73,7.97,0.00,1.32,,,20.15,,0.41,,2.51,11.05,4.01,37.44,8.73,17.29,5.11,3.62,55.0,,15.3,29.5,25.4,26.0,26.8,,,,,,,467.80,0.06
1225056,0,2007-MAY-30,0,P,IN,AB,9,(04)MM/(04d)AwMix,-1,6207860,400632,12,3,180,417,V,T,U,0.00,TB,OP,U,UR,N,ABMI establishes 4 plots per installation - plot attributes are taken from installation centre (centre between all 4 plots) or averaged across all 4 plots / provided UTM coordinates are provided based on hazed locations (accuracy within +/- 5 km),,,0.88,5.98,2.75,0.44,,0.07,,,,0.79,3.31,2.28,0.40,,,0.00,,,,,17.77,4.43,179.40,39.86,179.40,39.86,0.00,,,,,,,,,,,,,,,
1225141,0,2004-JUL-27,0,N,NR,SK,9,,-1,6132125,352675,13,0,999,485,V,T,W,0.00,TC,SP,COMP,TS,U,,139,643,12.25,0.00,28.55,0.00,,0.11,,,,10.19,0.00,35.98,0.00,,,0.00,2.50,0.12,6.05,1.11,4.69,2.19,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,
1225141,0,2011-JUL-14,1,F,NA,SK,9,-1,-1,6132353,352633,13,0,999,485,V,T,W,0.00,TC,OP,COMP,TS,B,,,,16.15,0.45,27.33,0.07,,0.15,,,0.00,12.37,0.40,33.83,0.05,0.00,0.00,0.00,3.05,0.47,12.96,0.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,35.0,,,,,,32.5,34.2,101.1,105.3,,,479.75,0.08
1225151,0,2003-SEP-14,0,N,NR,SK,9,,-1,6120331,390958,13,2,999,400,V,T,W,0.00,TC,OP,SNGL,ES,U,,147,646,0.00,15.92,1.01,11.39,,,1.22,0.39,,0.00,9.23,2.58,8.16,,,0.00,4.09,0.12,1.03,0.47,12.03,4.98,2.24,0.93,2.24,0.93,0.00,,35.0,,,,,,46.4,,61.9,,,,442.00,0.08
1225151,0,2014-AUG-10,1,F,NA,SK,9,,-1,6120337,390971,13,4,222,400,V,T,W,0.00,TC,OP,SNGL,ES,B,,,,0.00,1.59,1.19,3.23,,0.08,0.38,0.11,0.00,0.00,0.76,1.02,2.53,3.06,1.64,0.00,2.09,0.53,5.53,0.49,37.59,15.56,17.25,6.46,17.25,6.46,0.00,,35.0,,,,,,50.3,51.4,85.1,85.8,,,369.74,0.11
1225161,0,2003-SEP-13,0,N,NR,SK,9,,-1,6108538,429248,13,0,999,428,V,T,U,0.00,TC,DE,COMP,TS,U,,147,646,45.57,3.92,58.11,11.61,,0.33,0.34,0.12,,31.00,2.23,48.71,7.47,,,4.20,2.03,0.02,2.21,1.18,19.45,6.63,23.50,7.92,19.30,6.18,1.74,,,88.3,,,,,,,,,,,400.00,0.09
1225161,0,2009-AUG-29,1,N,NR,SK,9,na,-1,6108766,429208,13,0,999,425,V,T,U,0.56,TC,DE,COMP,TS,N,-1,,,51.55,6.16,60.08,15.72,,0.38,0.50,0.16,,34.68,3.46,54.52,10.00,,,4.20,2.19,0.01,2.33,0.88,14.33,4.89,35.09,11.60,30.89,10.17,1.43,,,96.8,100.8,,,,,,,,,,387.77,0.09
1225181,0,2003-SEP-15,0,N,NR,SK,9,,-1,6084965,505823,13,0,999,393,V,T,U,0.00,TC,DE,COMP,LS,U,,147,646,26.18,3.40,44.07,1.39,,0.25,0.16,0.05,,18.83,1.98,36.57,0.93,,,0.00,2.31,0.06,2.07,0.69,2.96,1.23,0.00,0.00,0.00,0.00,0.00,,35.0,,,,,,21.0,,28.0,,,,467.00,0.03
1225181,0,2012-AUG-11,1,F,NA,SK,9,,-1,6084973,505832,13,1,999,393,V,T,U,0.00,TC,OP,COMP,LS,N,,,,38.31,3.09,65.97,5.49,,0.33,,,0.00,26.18,1.95,51.34,3.52,0.00,0.00,0.00,1.48,0.09,1.89,0.51,0.00,0.00,6.38,1.63,6.38,1.63,0.00,,35.0,,,,,,31.4,31.5,84.1,86.7,,,525.54,0.07
1225201,0,2003-SEP-26,0,N,NR,SK,9,,-1,6061397,582392,13,2,999,350,V,T,U,0.00,TC,DE,SNGL,MS,U,,148,662,104.01,2.15,13.32,5.25,,1.77,0.26,0.09,,59.83,1.17,7.84,2.88,,,0.00,0.64,0.03,1.75,0.58,9.32,2.91,13.37,2.09,13.37,2.09,0.00,55.0,,16.5,,15.0,5.8,1.8,,,,,,,211.00,0.27
1225201,0,2009-AUG-30,1,N,NR,SK,9,na,-1,6061620,582354,13,2,999,355,V,T,U,0.00,TC,DE,SNGL,MS,N,-1,,,128.05,3.99,5.66,8.52,,2.00,0.42,0.14,,73.62,2.18,3.34,4.47,,,0.00,0.66,0.02,0.88,3.49,6.30,2.43,8.82,2.20,8.82,2.20,0.00,,,6.3,6.7,,,,,,,,,,212.62,0.14
1225241,0,2003-JUN-20,0,N,NR,MB,9,V17,-1,6010853,344451,14,0,999,258,V,T,U,0.00,TM,OP,SNGL,LS,U,ResidualPicemarinquadrants1and4notharvested.Quadrants2and3arepredominatelyPoputreandPicemarregenfromharvest.AverageageofPicemarregenis13years.MP1fallsonlogingroadallowance.,148,664,56.80,16.27,15.52,0.04,,1.28,11.80,3.29,,36.34,10.66,18.78,0.05,,,8.45,1.00,0.38,1.15,1.23,15.18,5.15,39.48,11.13,31.03,8.99,2.14,55.0,,20.8,,36.4,11.6,42.8,,,,,,,420.25,0.07
1225241,0,2013-JUN-19,1,F,NA,MB,9,NA,-1,6010847,344451,14,0,999,281,V,T,U,0.00,TM,DE,MULT,LS,N,,,,89.10,1.71,18.51,0.16,,1.54,0.10,0.04,0.00,55.99,0.83,18.79,0.23,0.06,0.00,0.00,0.41,0.43,0.52,0.40,12.41,3.20,34.96,8.23,34.96,8.23,0.00,15.0,,15.5,27.6,50.2,,,,,,,,,363.60,0.08
1225416,0,2006-AUG-03,0,F,NA,ON,6,ES35,1,5723904,579691,15,0,999,400,V,T,W,0.00,TC,OP,SNGL,LS,N,,,,162.40,1.18,5.61,0.00,,1.31,,,,100.16,0.69,6.39,0.00,0.00,0.00,0.00,2.48,0.02,3.55,2.01,2.22,0.79,15.25,4.82,15.25,4.82,0.00,55.0,,45.6,61.6,16.0,4.4,4.3,,,,,,,453.43,0.04
1225416,0,2011-SEP-11,1,F,NA,ON,6,B222TtDvncTt,10,5723904,579691,15,0,999,400,V,T,W,0.00,TC,OP,SNGL,LS,N,,,,175.73,1.14,7.88,0.01,,1.34,0.26,0.04,0.00,108.85,0.59,7.06,0.01,0.00,0.00,0.00,0.36,0.00,9.53,0.45,6.36,2.26,8.05,1.72,8.05,1.72,0.00,15.0,,73.8,85.1,12.9,,,,,,,,,322.17,0.10
1225436,0,2006-JUL-21,0,F,NA,ON,6,ES34,1,5687656,651029,15,5,270,390,V,T,W,0.00,TC,DE,SNGL,LS,N,,,,136.76,4.81,9.39,0.00,,0.93,0.08,0.01,,92.28,2.82,10.26,0.00,0.00,0.46,0.00,1.76,0.00,3.01,0.55,0.74,0.15,3.61,1.08,3.61,1.08,0.00,,35.0,,,,,,24.1,26.9,86.9,109.4,,,484.11,
1225436,0,2012-AUG-09,1,F,NA,ON,6,B127TtMDWNctt,10,5687656,651029,15,5,270,390,V,T,W,0.00,TC,DE,SNGL,LS,S,,,,149.27,4.20,12.62,0.00,,0.97,0.38,0.10,0.00,97.84,2.59,11.17,0.00,0.00,0.00,0.00,4.53,0.00,7.26,0.10,0.25,0.09,0.00,0.00,0.00,0.00,0.00,,35.0,,,,,,17.1,40.9,53.3,88.8,,,524.99,0.08
1225456,0,2006-JUL-21,0,F,NA,ON,6,ES22M,1,5650402,301096,16,5,270,-1,V,T,U,0.00,TC,OP,SNGL,LS,N,,,,125.90,15.09,4.78,0.00,,1.57,,,,79.42,8.68,4.30,0.00,0.00,0.00,0.00,2.89,0.00,4.43,0.20,0.74,0.26,18.80,5.43,18.80,5.43,0.00,30.0,,63.8,82.7,36.0,5.1,,,,,,,,423.28,0.06
1225456,0,2012-JUL-15,1,F,NA,ON,6,B65TtMmncTt,10,5650402,301096,16,5,270,-1,V,T,U,0.00,TC,OP,SNGL,LS,N,,,,128.41,22.24,5.65,0.00,,1.45,,,0.00,81.29,11.51,5.08,0.00,0.00,0.00,0.00,1.43,0.00,9.58,0.03,3.40,0.92,18.48,3.94,18.48,3.94,0.00,15.0,,41.1,98.0,28.4,,,,,,,,,449.56,0.06
1225591,0,2005-SEP-01,0,F,NA,ON,6,ES7c,2,5363404,315064,17,6,115,-1,V,T,U,0.00,TM,DE,MULT,LS,N,,,,318.27,129.85,2.96,0.00,,3.90,,,,174.78,68.04,1.95,0.00,0.50,0.00,0.00,0.35,0.09,0.02,0.50,6.91,2.21,118.33,24.82,118.33,24.82,0.00,55.0,,29.0,38.0,22.5,13.4,6.3,,,,,,,455.00,0.09
1225591,0,2014-JUL-24,1,F,NA,ON,6,B40Tt,10,5363404,315064,17,6,115,-1,V,T,U,0.00,TM,DE,MULT,LS,N,,,,355.84,88.19,4.09,0.11,,3.64,4.22,1.03,0.00,194.93,41.28,2.52,0.07,0.14,0.00,0.00,0.40,0.04,1.15,0.90,8.33,2.03,130.37,25.40,130.37,25.40,0.00,15.0,,21.7,29.3,27.9,,,,,,,,,362.79,0.12
